"","STATE","REG_START","REG_END","REG_REINST","ELITE_NAME","ELITE_BIRTHDATE","ELITE_DEATHDATE","ELITE_FEMALE","ELITE_REENTER","ELITE_REEXIT","ELITE_EXITTYPE","ELITE_EXITFATE","ELITE_EXITLEADER","ELITE_OCCUPATION","ELITE_RETENURE","REG_PARTY"
"582","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Gere Mihai","7185","35710",0,"27361","1989-12-22","Regime Change",NA,NA,"Mason",15.0767123287671,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"583","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Gheorghiu-Dej, Gheorghe","678","23820",0,"16731","1965-03-19","Death",NA,"Gheorghiu-Dej","Electrician",19.4219178082192,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"584","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Ghi<U+021B>ulica, Maria","14118",NA,1,"31008","1989-12-22","Regime Change",NA,NA,"Winding worker",5.08493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"585","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Giosan, Nicolae","8025","33085",1,"27361","1989-12-22","Regime Change",NA,NA,"Agronomist engineer",15.0767123287671,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"586","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Ibanescu, Neculai","11476",NA,0,"32055","1989-11-24","Demotion","No Punishment","Ceausescu","Economist",2.13972602739726,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"587","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Iliescu, Ion","11020",NA,0,"27361","1979-11-23","Demotion","No Punishment","Ceausescu","Energy engineer",4.98904109589041,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"588","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Ioni<U+021B>a, Ion","8932","31985",0,"27361","1982-12-18","Resignation","No Punishment","Ceausescu","Machinist",8.06027397260274,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"589","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Iordachescu, Theodor","8/1/1884","21397",0,"17587","1952-05-27","Demotion","No Punishment","Gheorghiu-Dej","Journalist",4.25753424657534,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"590","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Luca, Vasile","6/8/1898","23215",0,"16731","1952-05-27","Expulsion","Incarceration","Gheorghiu-Dej","Locksmith",6.6027397260274,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"591","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Lupu (Presmann), Petre","7604","32719",0,"27361","1984-03-22","Demotion","No Punishment","Ceausescu","Jurist",9.32054794520548,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"592","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Marina, Mihai","14313",NA,0,"?/?/1986","1989-12-22","Regime Change",NA,NA,"Locksmith",NA,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"593","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Matei, Ilie","11792",NA,0,"4/?/1986","1989-12-22","Regime Change",NA,NA,"Molder trainer",NA,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"594","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Manescu, Manea","6066","39871",0,"27351","1979-11-23","Resignation","No Punishment","Ceausescu","Economist",5.01643835616438,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"595","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Manescu, Manea","6066","39871",0,"31008","1989-12-22","Regime Change",NA,NA,"Economist",5.08493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"596","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Maurer, Ion Gheorghe","997","36564",0,"22092","1974-11-28","Resignation","No Punishment","Ceausescu","Jurist",14.4356164383562,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"597","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Mihalache, Nicolae","13452",NA,0,"31008","1986-04-04","Demotion","No Punishment","Ceausescu","Turner",1.36438356164384,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"598","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Milea, Vasile","9863","32864",0,"31397","1989-12-22","Death - suicide",NA,"Ceausescu","Soldier",4.01917808219178,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"599","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Mocu<U+021B>a, <U+0218>tefan","9392","?/?/1992",0,"29182","1984-11-22","Demotion","No Punishment","Ceausescu","Turner",5.0027397260274,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"600","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Moga, Ioachim","9570","39418",0,"31008","1989-12-22","Regime Change",NA,NA,"Mine constructor",5.08493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"601","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Moghioro<U+0219> (Magyarosi), Alexandru","4345","25477",0,"17586","1965-07-21","Demotion","No Punishment","Ceausescu","Party functionary",17.4191780821918,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"602","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Moraru, Mihail","11/12/1891","?/?/1953",0,"17586","1952-05-27","Demotion","No Punishment","Gheorghiu-Dej","Molder",4.26027397260274,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"603","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Mure<U+0219>an, Ana","9399",NA,1,"29181","1989-12-22","Regime Change",NA,NA,"Welder",10.0904109589041,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"604","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Nae (Cristea), Elena","11243",NA,1,"27361","1987-12-16","Demotion","No Punishment","Ceausescu","Seamstress",13.0575342465753,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"605","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Nedelcu, Marin","11923",NA,0,"31008","1989-11-24","Demotion","No Punishment","Ceausescu","Electrotechnical engineer",5.00821917808219,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"606","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Niculescu-Mizil, Paul","8745","39787",0,"25427","1989-12-22","Regime Change",NA,NA,"Professor",20.3753424657534,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"607","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Olteanu, Constantin","10414","43221",0,"31008","1989-12-22","Regime Change",NA,NA,"Tinsmith",5.08493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"608","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Oprea, Gheorghe","9967","?/?/1998",0,"27361","1989-12-22","Regime Change",NA,NA,"Mechanical engineer",15.0767123287671,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"609","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Pacoste, Cornel","11154","36353",0,"31009","1989-12-22","Regime Change",NA,NA,"Hydrotechnical engineer",5.08219178082192,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"610","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Pana, Gheorghe","9961",NA,0,"26501","1989-12-22","Regime Change",NA,NA,"Turner",17.4328767123288,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"611","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Pârvulescu (Pîrvulescu), Constantin","11/10/1895","33796",0,"19141","1960-06-25","Demotion","No Punishment","Gheorghiu-Dej","Mechanic adjuster",8.08493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"612","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Patiline<U+021B>, Vasile","8756","31694",0,"27361","1979-11-23","Demotion","No Punishment","Ceausescu","Locksmith",4.98904109589041,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"613","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Pa<U+021B>an, Ion","9832",NA,0,"27361","1987-10-01","Resignation","No Punishment","Ceausescu","Constable",12.8493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"614","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Pauker (Rabinsohn), Ana (Hana)","12/13/1893","22070",1,"16731","1952-05-27","Expulsion","Incarceration","Gheorghiu-Dej","Teacher",6.6027397260274,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"615","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Patra<U+0219>canu, Lucre<U+021B>iu","309","19830",0,"17006","1948-02-23","Expulsion","Incarceration","Gheorghiu-Dej","Jurist",1.58904109589041,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"616","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Petrescu, Barbu","11780",NA,0,"32836","1989-12-22","Regime Change",NA,NA,"Mechanical engineer",0.0767123287671233,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"617","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Petrescu, Dumitru T.","2322","25459",0,"25427","1969-09-13","Death",NA,"Ceausescu","Iron turner",0.0876712328767123,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"618","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Popescu, Dumitru","10336",NA,0,"27361","1989-12-22","Regime Change",NA,NA,"Journalist",15.0767123287671,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"619","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Postelnicu, Tudor","11640",NA,0,"31008","1989-12-22","Regime Change",NA,NA,"Iron turner",5.08493150684932,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"620","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Preoteasa, Grigore","5716","21128",0,"21014","1957-11-04","Death",NA,"Gheorghiu-Dej","Party functionary",0.312328767123288,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"621","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Preoteasa, Petre","11218",NA,0,"32836","1989-12-22","Regime Change",NA,NA,"Mechanical engineer",0.0767123287671233,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"622","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Rab, <U+0218>tefan","14394",NA,0,"32836","1989-12-22","Regime Change",NA,NA,"Professor",0.0767123287671233,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"623","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Radu, Constantin","9606",NA,0,"32322","1989-11-24","Demotion","No Punishment","Ceausescu","Locomotive mechanic",1.40821917808219,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"624","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Radu, Ion","12510",NA,0,"30399","1985-06-24","Demotion","No Punishment","Ceausescu","Drill technician",2.25479452054795,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"625","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Radu, Ion","12510",NA,0,"32055","1989-12-22","Regime Change",NA,NA,"Drill technician",2.21643835616438,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
"626","Romania","1945-03-06","1989-12-22","Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89)","Radoi, Marin","9454",NA,0,"29182","1984-04-27","Demotion","No Punishment","Ceausescu","Electromechanical engineer",4.43013698630137,"Communist Party of Romania (PCR); Romanian Workers' Party (PMR)"
